tab 	er_samples
er_citation_names	er_location_name	er_sample_name	er_site_name	magic_method_codes	sample_class	sample_core_depth	sample_lat	sample_lithology	sample_lon	sample_type
This study	DSDP Site 522	32-3-106	32-3-106	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	125.86	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	32-3-109	32-3-109	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	125.89	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	32-3-112	32-3-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	125.92	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	32-3-115	32-3-115	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	125.95	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	32-3-118	32-3-118	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	125.98	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	32-3-122	32-3-122	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.02	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	32-3-124	32-3-124	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.04	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	32-3-128	32-3-128	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.08	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	32-3-131	32-3-131	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.11	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	32-3-134	32-3-134	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.14	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-012	33-1-012	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.32	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-015	33-1-015	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.35	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-021	33-1-021	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.41	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-027	33-1-027	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.47	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-030	33-1-030	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.5	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-033	33-1-033	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.53	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-038	33-1-038	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.58	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-042	33-1-042	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.62	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-044	33-1-044	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.64	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-047	33-1-047	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.67	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-050	33-1-050	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.7	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-053	33-1-053	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.73	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-057	33-1-057	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.77	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-062	33-1-062	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.82	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-068	33-1-068	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.88	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-071	33-1-071	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.91	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-074	33-1-074	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.94	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-078	33-1-078	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	126.98	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-083	33-1-083	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.03	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-088	33-1-088	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.08	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-091	33-1-091	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.11	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-094	33-1-094	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.14	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-099	33-1-099	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.19	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-103	33-1-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.23	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-109	33-1-109	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.29	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-112	33-1-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.32	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-115	33-1-115	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.35	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-119	33-1-119	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.39	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-122	33-1-122	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.42	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-125	33-1-125	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.45	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-130	33-1-130	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.5	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-134	33-1-134	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.54	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-138	33-1-138	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.58	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-141	33-1-141	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.61	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-145	33-1-145	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.65	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-1-149	33-1-149	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.69	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-002	33-2-002	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.72	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-005	33-2-005	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.75	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-009	33-2-009	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.79	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-013	33-2-013	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.83	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-017	33-2-017	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.87	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-023	33-2-023	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.93	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-026	33-2-026	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	127.96	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-031	33-2-031	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.01	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-036	33-2-036	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.06	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-038	33-2-038	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.08	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-045	33-2-045	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.15	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-050	33-2-050	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.2	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-054	33-2-054	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.24	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-057	33-2-057	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.27	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-059	33-2-059	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.29	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-064	33-2-064	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.34	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-067	33-2-067	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.37	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-071	33-2-071	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.41	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-077	33-2-077	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.47	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-082	33-2-082	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.52	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-086	33-2-086	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.56	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-091	33-2-091	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.61	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-094	33-2-094	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.64	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-104	33-2-104	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.74	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-108	33-2-108	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.78	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-112	33-2-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.82	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-117	33-2-117	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.86	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-120	33-2-120	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.9	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-124	33-2-124	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.94	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-128	33-2-128	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	128.98	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-131	33-2-131	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	129.01	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-136	33-2-136	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	129.06	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-141	33-2-141	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	129.11	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-145	33-2-145	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	129.15	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-2-149	33-2-149	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	129.19	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-3-002	33-3-002	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	129.22	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-3-005	33-3-005	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	129.25	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-3-011	33-3-011	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	129.31	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	33-3-015	33-3-015	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	129.35	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-034	34-1-034	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.04	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-037	34-1-037	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.07	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-041	34-1-041	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.11	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-044	34-1-044	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.14	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-049	34-1-049	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.19	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-052	34-1-052	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.22	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-055	34-1-055	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.25	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-059	34-1-059	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.29	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-064	34-1-064	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.34	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-068	34-1-068	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.38	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-078	34-1-078	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.48	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-082	34-1-082	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.52	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-085	34-1-085	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.55	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-088	34-1-088	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.58	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-091	34-1-091	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.61	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-094	34-1-094	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.64	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-101	34-1-101	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.71	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-104	34-1-104	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.74	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-107	34-1-107	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.77	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-115	34-1-115	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.85	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-118	34-1-118	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.88	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-121	34-1-121	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.91	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-125	34-1-125	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.95	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-128	34-1-128	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	130.98	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-131	34-1-131	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.01	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-136	34-1-136	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.06	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-139	34-1-139	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.09	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-141	34-1-141	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.11	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-145	34-1-145	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.15	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-1-148	34-1-148	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.18	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-009	34-2-009	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.29	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-012	34-2-012	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.32	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-014	34-2-014	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.34	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-019	34-2-019	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.39	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-023	34-2-023	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.43	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-026	34-2-026	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.46	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-029	34-2-029	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.49	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-033	34-2-033	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.53	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-037	34-2-037	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.57	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-039	34-2-039	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.59	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-041	34-2-041	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.61	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-044	34-2-044	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.64	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-047	34-2-047	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.67	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-051	34-2-051	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.71	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-054	34-2-054	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.74	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-058	34-2-058	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.78	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-061	34-2-061	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.81	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-064	34-2-064	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.84	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-068	34-2-068	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.88	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-072	34-2-072	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	131.92	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-081	34-2-081	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.01	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-084	34-2-084	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.04	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-087	34-2-087	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.07	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-090	34-2-090	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.1	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-093	34-2-093	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.13	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-096	34-2-096	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.16	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-099	34-2-099	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.19	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-102	34-2-102	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.22	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-105	34-2-105	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.25	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-108	34-2-108	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.28	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-111	34-2-111	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.31	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-114	34-2-114	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.34	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-117	34-2-117	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.37	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-120	34-2-120	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.4	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-123	34-2-123	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.43	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-126	34-2-126	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.46	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-129	34-2-129	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.49	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-132	34-2-132	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.52	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-135	34-2-135	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.55	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-138	34-2-138	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.58	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-142	34-2-142	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.62	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-145	34-2-145	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.65	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-2-149	34-2-149	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.69	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-006	34-3-006	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.76	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-009	34-3-009	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.79	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-012	34-3-012	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.82	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-015	34-3-015	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.85	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-018	34-3-018	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.88	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-022	34-3-022	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.92	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-025	34-3-025	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.95	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-028	34-3-028	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	132.98	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-032	34-3-032	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.02	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-035	34-3-035	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.05	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-038	34-3-038	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.08	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-040	34-3-040	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.1	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-044	34-3-044	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.14	-27	Not Specified	355	Sediment Layer
